Unnamed: 0,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,traffic,heavy_truck,heavy_truck_normalized,truck_generation_frequency,sink_selection_probability
1140,14.0,A,21.0844125,92.21591985,,bridge,11140,N1,,445.58031,5820.0,24.0,0.01972062448644207,,
1141,263.0,,21.08332722,92.21626053,0,link,11141,N1,,445.84331,5820.0,24.0,0.01972062448644207,,
1142,1.2,A,21.08224195,92.21660122,,bridge,11142,N1,,445.84451,5820.0,24.0,0.01972062448644207,,
1143,224.0,,21.08134247,92.21700264,0,link,11143,N1,,446.06851,5820.0,24.0,0.01972062448644207,,
1144,1.0,A,21.08044299,92.21740407,,bridge,11144,N1,,446.06951000000004,5820.0,24.0,0.01972062448644207,,
1145,161.0,,21.07983367,92.21776368,0,link,11145,N1,,446.23051,5820.0,24.0,0.01972062448644207,,
1146,1.0,A,21.07922435,92.2181233,,bridge,11146,N1,,446.23151,5820.0,24.0,0.01972062448644207,,
1147,298.0,,21.07825346,92.21902668,0,link,11147,N1,,446.52951,5820.0,24.0,0.01972062448644207,,
1148,3.0,A,21.07728257,92.21993007,,bridge,11148,N1,,446.53251,5820.0,24.0,0.01972062448644207,,
1149,246.0,,21.07649986,92.22068273,0,link,11149,N1,,446.77851,5820.0,24.0,0.01972062448644207,,
1150,6.1,C,21.07571716,92.2214354,,bridge,11150,N1,,446.78461,5820.0,24.0,0.01972062448644207,,
1151,203.0,,21.07494747,92.22184217,0,link,11151,N1,,446.98760999999996,5820.0,24.0,0.01972062448644207,,
1152,5.8,A,21.07417778,92.22224894,,bridge,11152,N1,,446.99341,5820.0,24.0,0.01972062448644207,,
1153,258.0,,21.07333537,92.22288088,0,link,11153,N1,,447.25140999999996,5820.0,24.0,0.01972062448644207,,
1154,1.3,A,21.07249295,92.22351281,,bridge,11154,N1,,447.25271000000004,5820.0,24.0,0.01972062448644207,,
1155,182.0,,21.07186241,92.22390259,0,link,11155,N1,,447.43471,5820.0,24.0,0.01972062448644207,,
1156,5.8,B,21.07123188,92.22429237,,bridge,11156,N1,,447.44051,5820.0,24.0,0.01972062448644207,,
1157,207.0,,21.0703841,92.22443057,0,link,11157,N1,,447.64751,5820.0,24.0,0.01972062448644207,,
1158,7.5,C,21.06953633,92.22456877,,bridge,11158,N1,,447.65501,5820.0,24.0,0.01972062448644207,,
1159,528.0,,21.06728809,92.22455166,0,link,11159,N1,,448.18301,5820.0,24.0,0.01972062448644207,,
1160,1.2,A,21.06503985,92.22453455,,bridge,11160,N1,,448.18421,5820.0,24.0,0.01972062448644207,,
1161,640.0,,21.06245676,92.22545838,0,link,11161,N1,,448.82421,5820.0,24.0,0.01972062448644207,,
1162,30.9,B,21.05987366,92.22638221,,bridge,11162,N1,,448.85510999999997,5820.0,24.0,0.01972062448644207,,
1163,212.0,,21.05893171,92.22644563,0,link,11163,N1,,449.06711,5820.0,24.0,0.01972062448644207,,
1164,1.2,C,21.05798976,92.22650905,,bridge,11164,N1,,449.06831,5820.0,24.0,0.01972062448644207,,
1165,189.0,,21.05714206,92.22657716,0,link,11165,N1,,449.25731,5820.0,24.0,0.01972062448644207,,
1166,9.4,B,21.05629435,92.22664528,,bridge,11166,N1,,449.26671000000005,5820.0,24.0,0.01972062448644207,,
1167,274.0,,21.05529056,92.22705199,0,link,11167,N1,,449.54071000000005,5820.0,24.0,0.01972062448644207,,
1168,11.8,B,21.05428676,92.2274587,,bridge,11168,N1,,449.55251,5820.0,24.0,0.01972062448644207,,
1169,421.0,,21.05311371,92.2285776,0,link,11169,N1,,449.97351000000003,5820.0,24.0,0.01972062448644207,,
1170,2.8,C,21.05194066,92.2296965,,bridge,11170,N1,,449.97631,5820.0,24.0,0.01972062448644207,,
1171,477.0,,21.05139463,92.23160482,0,link,11171,N1,,450.45331,5820.0,24.0,0.01972062448644207,,
1172,1.2,C,21.05084861,92.23351314,,bridge,11172,N1,,450.45451,5820.0,24.0,0.01972062448644207,,
1173,545.0,,21.04865423,92.23431689,0,link,11173,N1,,450.99951,5820.0,24.0,0.01972062448644207,,
1174,31.7,C,21.04645985,92.23512064,,bridge,11174,N1,,451.03121000000004,5820.0,24.0,0.01972062448644207,,
