Unnamed: 0,length,condition,lat,lon,intersection,model_type,id,road,name,chainage,traffic,heavy_truck,heavy_truck_normalized,truck_generation_frequency,sink_selection_probability,geometry,index_right,Population density (people per sq. km.),quantile,length_norm,quantile_norm,length_pop,pop_norm,length_popden
109,0.0,,23.53139966,90.68744893,0,link,10109,N1,,38.91351,11583.0,359.0,0.294987674609696,,,POINT (90.68744893 23.53139966),,,5.0,0.0,0.6666666666666666,0.3333333333333333,0.023840808222377947,0.011920404111188974
110,25.45,A,23.53139966,90.68744893,,bridge,10110,N1,,38.93896,11583.0,359.0,0.294987674609696,,,POINT (90.68744893 23.53139966),,,5.0,0.0025570179845272782,0.6666666666666666,0.33461184232559693,0.023840808222377947,0.013198913103452612
111,299.0,,23.53077581,90.68862205,0,link,10111,N1,,39.23796,11583.0,359.0,0.294987674609696,,,POINT (90.68862205 23.53077581),,,5.0,0.030041193609966845,0.6666666666666666,0.3483539301383167,0.023840808222377947,0.026941000916172395
112,8.4,A,23.53015196,90.68979518,,bridge,10112,N1,,39.24636,11583.0,359.0,0.294987674609696,,,POINT (90.68979518 23.53015196),,,5.0,0.0008439666432231488,0.6666666666666666,0.3337553166549449,0.023840808222377947,0.012342387432800549
113,1303.0,,23.53026822,90.69611773,0,link,10113,N1,,40.54936,11583.0,359.0,0.294987674609696,,,POINT (90.69611773 23.53026822),,,5.0,0.1309153019190194,0.6666666666666666,0.398790984292843,0.023840808222377947,0.07737805507069867
114,1408.8,A,23.53038447,90.70244027,,bridge,10114,N1,,41.95816000000001,11583.0,359.0,0.294987674609696,,,POINT (90.70244027 23.53038447),2293.0,903.0,2.0,0.14154526273485382,0.16666666666666666,0.15410596470076024,0.009737794907731839,0.07564152882129282
115,2294.0,,23.53140154,90.7133605,0,link,10115,N1,,44.25216,11583.0,359.0,0.294987674609696,,,POINT (90.7133605 23.53140154),,,2.0,0.23048327137546468,0.16666666666666666,0.19857496902106567,0.009737794907731839,0.12011053314159825
116,23.1,C,23.5324186,90.72428072,,bridge,10116,N1,,44.27526,11583.0,359.0,0.294987674609696,,,POINT (90.72428072 23.5324186),,,2.0,0.002320908268863659,0.16666666666666666,0.08449378746776516,0.009737794907731839,0.006029351588297749
117,556.0,,23.53208869,90.72672937,0,link,10117,N1,,44.83126,11583.0,359.0,0.294987674609696,,,POINT (90.72672937 23.53208869),,,2.0,0.05586255400381795,0.16666666666666666,0.1112646103352423,0.009737794907731839,0.03280017445577489
118,6.0,B,23.53175878,90.72917801,,bridge,10118,N1,,44.83726,11583.0,359.0,0.294987674609696,,,POINT (90.72917801 23.53175878),,,2.0,0.0006028333165879634,0.16666666666666666,0.08363474999162732,0.009737794907731839,0.005170314112159901
119,3076.0,,23.53078192,90.74371563,0,link,10119,N1,,47.91326,11681.0,348.0,0.28594905505341,,,POINT (90.74371563 23.53078192),2213.0,1949.0,5.0,0.30905254697076256,0.6666666666666666,0.4878596068187146,0.02500875963559916,0.16703065330318087
120,16.5,C,23.52980506,90.75825325,,bridge,10120,N1,,47.92976,11681.0,348.0,0.28594905505341,,,POINT (90.75825325 23.52980506),2213.0,1949.0,5.0,0.0016577916206168995,0.6666666666666666,0.33416222914364174,0.02500875963559916,0.01333327562810803
121,2228.0,,23.53028529,90.76916649,0,link,10121,N1,,50.15776,11681.0,348.0,0.28594905505341,,,POINT (90.76916649 23.53028529),889.0,3703.0,6.0,0.2238521048929971,0.8333333333333334,0.5285927191131652,0.050616094370474186,0.13723409963173563
122,3.9,C,23.53076553,90.78007973,,bridge,10122,N1,,50.16166,11681.0,348.0,0.28594905505341,,,POINT (90.78007973 23.53076553),889.0,3703.0,6.0,0.0003918416557821762,0.8333333333333334,0.4168625874945578,0.050616094370474186,0.02550396801312818
123,1707.0,,23.53081693,90.78594362,0,link,10123,N1,,51.868660000000006,11681.0,348.0,0.28594905505341,,,POINT (90.78594362 23.53081693),889.0,3703.0,6.0,0.1715060785692756,0.8333333333333334,0.5024197059513045,0.050616094370474186,0.11106108646987489
124,6.5,C,23.53086834,90.79180752,,bridge,10124,N1,,51.87516,11681.0,348.0,0.28594905505341,,,POINT (90.79180752 23.53086834),889.0,3703.0,6.0,0.000653069426303627,0.8333333333333334,0.4169932013798185,0.050616094370474186,0.02563458189838891
125,1513.0,,23.53134591,90.80141152,0,link,10125,N1,,53.388160000000006,11681.0,348.0,0.28594905505341,,,POINT (90.80141152 23.53134591),889.0,3703.0,6.0,0.1520144679995981,0.8333333333333334,0.49267390066646577,0.050616094370474186,0.10131528118503615
126,15.9,A,23.53182348,90.81101551,,bridge,10126,N1,,53.40406,11681.0,348.0,0.28594905505341,,,POINT (90.81101551 23.53182348),1091.0,1519.0,4.0,0.0015975082889581032,0.5,0.25079875414447905,0.018731020789535157,0.01016426453924663
127,2174.0,,23.5323989,90.82099649,0,link,10127,N1,,55.57806,11583.0,359.0,0.294987674609696,,,POINT (90.82099649 23.5323989),1091.0,1519.0,4.0,0.21842660504370542,0.5,0.3592133025218527,0.018731020789535157,0.11857881291662029
128,12.2,A,23.53297433,90.83097748,,bridge,10128,N1,,55.59026,11583.0,359.0,0.294987674609696,,,POINT (90.83097748 23.53297433),2301.0,1377.0,3.0,0.0012257610770621923,0.3333333333333333,0.16727954720519775,0.01665790703106751,0.00894183405406485
129,1755.0,,23.5279455,90.83759804,0,link,10129,N1,,57.34526,11583.0,359.0,0.294987674609696,,,POINT (90.83759804 23.5279455),2301.0,1377.0,3.0,0.1763287451019793,0.3333333333333333,0.2548310392176563,0.01665790703106751,0.0964933260665234
130,4.5,C,23.52291667,90.84421861,,bridge,10130,N1,,57.34976,11583.0,359.0,0.294987674609696,,,POINT (90.84421861 23.52291667),637.0,1622.0,4.0,0.00045212498744097256,0.5,0.2502260624937205,0.020234758234057463,0.010343441610749217
131,3693.0,,23.51650221,90.85996951,0,link,10131,N1,,61.04276,11583.0,359.0,0.294987674609696,,,POINT (90.85996951 23.51650221),637.0,1622.0,4.0,0.3710439063598915,0.5,0.43552195317994574,0.020234758234057463,0.19563933229697447
132,28.9,C,23.51008776,90.8757204,,bridge,10132,N1,,61.07166,11583.0,359.0,0.294987674609696,,,POINT (90.8757204 23.51008776),637.0,1622.0,4.0,0.002903647141565357,0.5,0.25145182357078266,0.020234758234057463,0.01156920268781141
133,2832.0,,23.5080451,90.88894747,0,link,10133,N1,,63.90366,11583.0,359.0,0.294987674609696,,,POINT (90.88894747 23.5080451),134.0,1613.0,4.0,0.28453732542951876,0.5,0.39226866271475935,0.020103363700070077,0.15232034456479443
134,5.9,B,23.50600243,90.90217454,,bridge,10134,N1,,63.90956,11583.0,359.0,0.294987674609696,,,POINT (90.90217454 23.50600243),1419.0,1927.0,5.0,0.0005927860946448307,0.6666666666666666,0.33362972638065574,0.024687572996963326,0.012640179545804079
135,1992.0,,23.50580779,90.91182028,0,link,10135,N1,,65.90156,11583.0,359.0,0.294987674609696,,,POINT (90.91182028 23.50580779),1419.0,1927.0,5.0,0.20014066110720385,0.6666666666666666,0.43340366388693524,0.024687572996963326,0.1124141170520836
136,3.0,B,23.50561314,90.92146602,,bridge,10136,N1,,65.90456,11583.0,359.0,0.294987674609696,,,POINT (90.92146602 23.50561314),1419.0,1927.0,5.0,0.0003014166582939817,0.6666666666666666,0.3334840416624803,0.024687572996963326,0.012494494827628653
137,2268.0,,23.50401046,90.93235396,0,link,10137,N1,,68.17256,11583.0,359.0,0.294987674609696,,,POINT (90.93235396 23.50401046),1419.0,1927.0,5.0,0.22787099367025018,0.6666666666666666,0.4472688301684584,0.024687572996963326,0.12627928333360675
138,6.0,B,23.50240778,90.94324189,,bridge,10138,N1,,68.17856,11583.0,359.0,0.294987674609696,,,POINT (90.94324189 23.50240778),1419.0,1927.0,5.0,0.0006028333165879634,0.6666666666666666,0.3336347499916273,0.024687572996963326,0.012645203156775645
139,440.0,,23.50188149,90.94531315,0,link,10139,N1,,68.61856,11583.0,359.0,0.294987674609696,,,POINT (90.94531315 23.50188149),1273.0,1963.0,5.0,0.044207776549783986,0.6666666666666666,0.35543722160822533,0.02521315113291287,0.03471046384134843
140,3.0,A,23.50135519,90.94738441,,bridge,10140,N1,,68.62156,11583.0,359.0,0.294987674609696,,,POINT (90.94738441 23.50135519),1273.0,1963.0,5.0,0.0003014166582939817,0.6666666666666666,0.3334840416624803,0.02521315113291287,0.012757283895603426
141,2640.0,,23.49862575,90.95948083,0,link,10141,N1,,71.26156,14213.0,336.0,0.2760887428101889,,,POINT (90.95948083 23.49862575),1273.0,1963.0,5.0,0.2652466592987039,0.6666666666666666,0.46595666298268523,0.02521315113291287,0.1452299052158084
142,4.6,B,23.49589631,90.97157725,,bridge,10142,N1,,71.26616,14213.0,336.0,0.2760887428101889,,,POINT (90.97157725 23.49589631),631.0,1831.0,5.0,0.0004621722093841053,0.6666666666666666,0.3335644194380254,0.023286031301097875,0.01187410175524099
143,1862.0,,23.49458456,90.98014865,0,link,10143,N1,,73.12816000000001,14213.0,336.0,0.2760887428101889,,,POINT (90.98014865 23.49458456),1273.0,1963.0,5.0,0.18707927258113133,0.6666666666666666,0.426872969623899,0.02521315113291287,0.1061462118570221
144,4.5,A,23.49327281,90.98872004,,bridge,10144,N1,,73.13266,14213.0,336.0,0.2760887428101889,,,POINT (90.98872004 23.49327281),,,5.0,0.00045212498744097256,0.6666666666666666,0.3335593958270538,0.02521315113291287,0.012832638060176921
145,3116.0,,23.4900767,91.00314337,0,link,10145,N1,,76.24866,14213.0,336.0,0.2760887428101889,,,POINT (91.00314337 23.4900767),291.0,2334.0,6.0,0.31307143574801566,0.8333333333333334,0.5732023845406745,0.030629525811726233,0.17185048077987095
146,23.1,C,23.48688059,91.01756669,,bridge,10146,N1,,76.27176,14213.0,336.0,0.2760887428101889,,,POINT (91.01756669 23.48688059),291.0,2334.0,6.0,0.002320908268863659,0.8333333333333334,0.4178271208010985,0.030629525811726233,0.016475217040294945
147,3123.0,,23.48433396,91.03195079,0,link,10147,N1,,79.39475999999999,14213.0,336.0,0.2760887428101889,,,POINT (91.03195079 23.48433396),291.0,2334.0,6.0,0.313774741284035,0.8333333333333334,0.5735540373086842,0.030629525811726233,0.1722021335478806
148,4.6,B,23.48178732,91.04633489,,bridge,10148,N1,,79.39936,14213.0,336.0,0.2760887428101889,,,POINT (91.04633489 23.48178732),1554.0,1959.0,5.0,0.0004621722093841053,0.6666666666666666,0.3335644194380254,0.02515475356225181,0.012808462885817957
149,1033.0,,23.48176858,91.05134493,0,link,10149,N1,,80.43236,14213.0,336.0,0.2760887428101889,,,POINT (91.05134493 23.48176858),1554.0,1959.0,5.0,0.10378780267256103,0.6666666666666666,0.38522723466961384,0.02515475356225181,0.06447127811740642
150,4.6,B,23.48174983,91.05635497,,bridge,10150,N1,,80.43696000000001,14213.0,336.0,0.2760887428101889,,,POINT (91.05635497 23.48174983),1554.0,1959.0,5.0,0.0004621722093841053,0.6666666666666666,0.3335644194380254,0.02515475356225181,0.012808462885817957
151,1169.0,,23.48118146,91.06188237,0,link,10151,N1,,81.60596000000001,14213.0,336.0,0.2760887428101889,,,POINT (91.06188237 23.48118146),1554.0,1959.0,5.0,0.11745202451522155,0.6666666666666666,0.3920593455909441,0.02515475356225181,0.07130338903873668
152,1.5,A,23.48061309,91.06740977,,bridge,10152,N1,,81.60746,14213.0,336.0,0.2760887428101889,,,POINT (91.06740977 23.48061309),1554.0,1959.0,5.0,0.00015070832914699085,0.6666666666666666,0.3334086874979068,0.02515475356225181,0.0126527309456994
153,1901.0,,23.47914269,91.0760752,0,link,10153,N1,,83.50846,14213.0,336.0,0.2760887428101889,,,POINT (91.0760752 23.47914269),1554.0,1959.0,5.0,0.19099768913895307,0.6666666666666666,0.42883217790280986,0.02515475356225181,0.10807622135060244
154,1.0,C,23.47767229,91.08474064,,bridge,10154,N1,,83.50946,14213.0,336.0,0.2760887428101889,,,POINT (91.08474064 23.47767229),1554.0,1959.0,5.0,0.00010047221943132724,0.6666666666666666,0.333383569443049,0.02515475356225181,0.012627612890841569
155,2567.0,,23.4778941,91.09588692,0,link,10155,N1,,86.07646000000001,14213.0,336.0,0.2760887428101889,,,POINT (91.09588692 23.4778941),1443.0,2246.0,6.0,0.25791218728021703,0.8333333333333334,0.5456227603067751,0.0293447792571829,0.14362848326869998
156,3.0,B,23.4781159,91.10703321,,bridge,10156,N1,,86.07946000000001,14213.0,336.0,0.2760887428101889,,,POINT (91.10703321 23.4781159),1443.0,2246.0,6.0,0.0003014166582939817,0.8333333333333334,0.41681737499581367,0.0293447792571829,0.014823097957738441
157,897.0,,23.47854375,91.1125996,0,link,10157,N1,,86.97646,14213.0,336.0,0.2760887428101889,,,POINT (91.1125996 23.47854375),,,6.0,0.09012358082990053,0.8333333333333334,0.46172845708161697,0.0293447792571829,0.05973418004354172
158,4.0,,23.4789716,91.118166,N102,intersection,10158,N1,,86.98046000000001,14213.0,336.0,0.2760887428101889,,,POINT (91.118166 23.4789716),2299.0,5434.0,6.0,0.000401888877725309,0.8333333333333334,0.41686761110552933,0.07588764307404812,0.038144765975886716
159,591.0,,23.47918999,91.12102904,0,link,10159,N1,,87.57146,11956.0,321.0,0.2637633525061627,,,POINT (91.12102904 23.47918999),2299.0,5434.0,6.0,0.0593790816839144,0.8333333333333334,0.44635620750862387,0.07588764307404812,0.06763336237898127
160,1.4,A,23.47940839,91.12389208,,bridge,10160,N1,,87.57286,11956.0,321.0,0.2637633525061627,,,POINT (91.12389208 23.47940839),2299.0,5434.0,6.0,0.00014066110720385814,0.8333333333333334,0.41673699722026863,0.07588764307404812,0.03801415209062599
161,552.0,,23.47947666,91.12646961,0,link,10161,N1,,88.12486,11956.0,321.0,0.2637633525061627,,,POINT (91.12646961 23.47947666),2299.0,5434.0,6.0,0.055460665126092636,0.8333333333333334,0.444396999229713,0.07588764307404812,0.06567415410007038
162,2.9,A,23.47954492,91.12904714,,bridge,10162,N1,,88.12776,11956.0,321.0,0.2637633525061627,,,POINT (91.12904714 23.47954492),2299.0,5434.0,6.0,0.000291369436350849,0.8333333333333334,0.41681235138484213,0.07588764307404812,0.03808950625519948
163,4724.0,,23.46158944,91.13920698,0,link,10163,N1,,92.85176,11956.0,321.0,0.2637633525061627,,,POINT (91.13920698 23.46158944),635.0,5860.0,6.0,0.4746307645935899,0.8333333333333334,0.6539820489634616,0.08210698434945106,0.2783688744715205
164,23.4,A,23.44363396,91.14936682,,bridge,10164,N1,,92.87516,11956.0,321.0,0.2637633525061627,,,POINT (91.14936682 23.44363396),379.0,1971.0,5.0,0.0023510499346930573,0.6666666666666666,0.33450885830067983,0.02532994627423499,0.013840498104464024
165,3379.0,,23.43244137,91.15863058,0,link,10165,N1,,96.25416,11956.0,321.0,0.2637633525061627,,,POINT (91.15863058 23.43244137),379.0,1971.0,5.0,0.33949562945845474,0.6666666666666666,0.5030811480625607,0.02532994627423499,0.18241278786634488
166,35.97,C,23.42124877,91.16789434,,bridge,10166,N1,,96.29013,11956.0,321.0,0.2637633525061627,,,POINT (91.16789434 23.42124877),379.0,1971.0,5.0,0.003613985732944841,0.6666666666666666,0.3351403261998057,0.02532994627423499,0.014471966003589916
167,2508.0,,23.4165906,91.18089866,0,link,10167,N1,,98.79813,11956.0,321.0,0.2637633525061627,,,POINT (91.18089866 23.4165906),379.0,1971.0,5.0,0.2519843263337687,0.6666666666666666,0.4593254965002177,0.02532994627423499,0.13865713630400187
168,27.35,C,23.41193242,91.19390298,,bridge,10168,N1,,98.82548,11956.0,321.0,0.2637633525061627,,,POINT (91.19390298 23.41193242),,,5.0,0.0027479152014468003,0.6666666666666666,0.3347072909340567,0.02532994627423499,0.014038930737840896
169,3657.0,,23.40479212,91.20866256,0,link,10169,N1,,102.48248,11956.0,321.0,0.2637633525061627,,,POINT (91.20866256 23.40479212),,,5.0,0.3674269064603637,0.6666666666666666,0.5170467865635151,0.02532994627423499,0.19637842636729935
170,27.9,A,23.39765182,91.22342213,,bridge,10170,N1,,102.51038,11956.0,321.0,0.2637633525061627,,,POINT (91.22342213 23.39765182),,,5.0,0.0028031749221340296,0.6666666666666666,0.3347349207944003,0.02532994627423499,0.014066560598184511
171,3681.0,,23.3845083,91.23421984,0,link,10171,N1,,106.19138,11956.0,321.0,0.2637633525061627,,,POINT (91.23421984 23.3845083),,,5.0,0.3698382397267156,0.6666666666666666,0.5182524531966911,0.02532994627423499,0.1975840930004753
172,30.48,A,23.37136478,91.24501754,,bridge,10172,N1,,106.22186,11956.0,321.0,0.2637633525061627,,,POINT (91.24501754 23.37136478),1773.0,2140.0,5.0,0.003062393248266854,0.6666666666666666,0.33486452995746674,0.0277972436346648,0.015429818441465827
173,2518.0,,23.36176423,91.25115431,0,link,10173,N1,,108.73986,11956.0,321.0,0.2637633525061627,,,POINT (91.25115431 23.36176423),1773.0,2140.0,5.0,0.25298904852808196,0.6666666666666666,0.4598278575973743,0.0277972436346648,0.14039314608137338
174,22.8,C,23.35216368,91.25729107,,bridge,10174,N1,,108.76266,11956.0,321.0,0.2637633525061627,,,POINT (91.25729107 23.35216368),1865.0,1253.0,3.0,0.002290766603034261,0.3333333333333333,0.16781204996818377,0.014847582340574633,0.008569174471804447
175,1297.0,,23.34741757,91.26088836,0,link,10175,N1,,110.05966,11956.0,321.0,0.2637633525061627,,,POINT (91.26088836 23.34741757),2274.0,1874.0,5.0,0.13031246860243142,0.6666666666666666,0.398489567634549,0.023913805185704275,0.07711313689406785
176,14.3,A,23.34267147,91.26448564,,bridge,10176,N1,,110.07396,11956.0,321.0,0.2637633525061627,,,POINT (91.26448564 23.34267147),2274.0,1874.0,5.0,0.0014367527378679795,0.6666666666666666,0.33405170970226733,0.023913805185704275,0.012675278961786126
177,1766.0,,23.33640885,91.26968246,0,link,10177,N1,,111.83996,11956.0,321.0,0.2637633525061627,,,POINT (91.26968246 23.33640885),2274.0,1874.0,5.0,0.1774339395157239,0.6666666666666666,0.4220503030911953,0.023913805185704275,0.10067387235071408
178,24.0,A,23.33014623,91.27487928,,bridge,10178,N1,,111.86396,11956.0,321.0,0.2637633525061627,,,POINT (91.27487928 23.33014623),2274.0,1874.0,5.0,0.0024113332663518536,0.6666666666666666,0.33453899996650927,0.023913805185704275,0.013162569226028063
179,1606.0,,23.32410796,91.27898301,0,link,10179,N1,,113.46996,11956.0,321.0,0.2637633525061627,,,POINT (91.27898301 23.32410796),2274.0,1874.0,5.0,0.16135838440671155,0.6666666666666666,0.4140125255366891,0.023913805185704275,0.09263609479620791
180,9.2,A,23.31806969,91.28308673,,bridge,10180,N1,,113.47916,11956.0,321.0,0.2637633525061627,,,POINT (91.28308673 23.31806969),1193.0,1367.0,3.0,0.0009243444187682105,0.3333333333333333,0.16712883887605076,0.016511913104414855,0.008718128761591533
181,1164.0,,23.31321548,91.28483272,0,link,10181,N1,,114.64316,11956.0,321.0,0.2637633525061627,,,POINT (91.28483272 23.31321548),1193.0,1367.0,3.0,0.11694966341806491,0.3333333333333333,0.2251414983756991,0.016511913104414855,0.06673078826123988
182,19.2,B,23.30836127,91.2865787,,bridge,10182,N1,,114.66236,11956.0,321.0,0.2637633525061627,,,POINT (91.2865787 23.30836127),1193.0,1367.0,3.0,0.0019290666130814828,0.3333333333333333,0.1676311999732074,0.016511913104414855,0.009220489858748168
183,608.0,,23.30589596,91.28777787,0,link,10183,N1,,115.27036,11956.0,321.0,0.2637633525061627,,,POINT (91.28777787 23.30589596),1193.0,1367.0,3.0,0.061087109414246964,0.3333333333333333,0.19721022137379013,0.016511913104414855,0.03879951125933091
184,2.6,B,23.30343065,91.28897704,,bridge,10184,N1,,115.27296,11956.0,321.0,0.2637633525061627,,,POINT (91.28897704 23.30343065),1193.0,1367.0,3.0,0.00026122777052145084,0.3333333333333333,0.16679728055192738,0.016511913104414855,0.008386570437468153
185,654.0,,23.30069909,91.28999559,0,link,10185,N1,,115.92696,11956.0,321.0,0.2637633525061627,,,POINT (91.28999559 23.30069909),1193.0,1367.0,3.0,0.06570883150808801,0.3333333333333333,0.19952108242071065,0.016511913104414855,0.04111037230625143
186,3.2,A,23.29796753,91.29101414,,bridge,10186,N1,,115.93016,11956.0,321.0,0.2637633525061627,,,POINT (91.29101414 23.29796753),1193.0,1367.0,3.0,0.0003215111021802472,0.3333333333333333,0.1668274222177568,0.016511913104414855,0.008416712103297551
