road,lrp,lat,lon
N1,LRP269b,22.2863052,91.991583
N1,LRP269c,22.2862497,91.9916941
N1,LRP270,22.283638600000003,91.9967497
N1,LRP270a,22.28061996666667,91.99960166666666
N1,LRP271,22.277601333333333,92.00245363333333
N1,LRP271a,22.2745827,92.0053056
N1,LRP271b,22.2722493,92.0055278
N1,LRP272,22.2676104,92.0058056
N1,LRP272a,22.2622222,92.0070556
N1,LRP272b,22.2628611,92.0070278
N1,LRP272c,22.2600833,92.0075556
N1,LRP273,22.259,92.0081389
N1,LRP273a,22.2557222,92.0096111
N1,LRP273b,22.2538611,92.01125
N1,LRP274,22.2517222,92.0133333
N1,LRP274a,22.249333,92.0152778
N1,LRP275,22.2449997,92.019166
N1,LRP275a,22.2410552,92.0215271
N1,LRP275b,22.237194100000004,92.0230549
N1,LRP276,22.236083,92.0234716
N1,LRP276a,22.2327771,92.0245549
N1,LRP276b,22.2316938,92.0248882
N1,LRP276c,22.2315827,92.0249438
N1,LRP277,22.227916,92.0258882
N1,LRP277a,22.2278882,92.025916
N1,LRP277b,22.2277771,92.0259438
N1,LRP277c,22.2240271,92.0270827
N1,LRP278,22.2192493,92.0278882
N1,LRP278a,22.2170549,92.0281382
N1,LRP278b,22.2131389,92.0304993
N1,LRP279,22.2116111,92.0318049
N1,LRP279a,22.2084444,92.0356663
N1,LRP279b,22.208027800000004,92.0357774
N1,LRP279c,22.2059444,92.0370274
N1,LRP279d,22.2058889,92.0371386
N1,LRP280,22.201166566666668,92.03987933333333
N1,LRP281,22.196444233333334,92.04262006666667
N1,LRP281a,22.1917219,92.0453608
N1,LRP282,22.187142585714287,92.04851948571428
N1,LRP283,22.18256327142857,92.05167817142858
N1,LRP283a,22.177983957142857,92.05483685714286
N1,LRP284,22.173404642857143,92.05799554285714
N1,LRP285,22.16882532857143,92.06115422857143
N1,LRP286,22.164246014285713,92.06431291428572
N1,LRP286a,22.1596667,92.0674716
N1,LRP286b,22.1580556,92.0686104
N1,LRP287,22.156,92.0701104
N1,LRP287a,22.1509722,92.0696938
N1,LRP287b,22.1508889,92.069666
N1,LRP288,22.146564700000003,92.06974006666667
N1,LRP289,22.1422405,92.06981413333332
N1,LRP289a,22.1379163,92.0698882
N1,LRP289b,22.1334441,92.0700827
N1,LRP290,22.1320549,92.0701938
N1,LRP290a,22.1308049,92.070416
N1,LRP290b,22.1304716,92.0704993
N1,LRP290c,22.1285271,92.0708604
N1,LRP290d,22.1282771,92.070916
N1,LRP291,22.1240271,92.0715827
N1,LRP291a,22.123666,92.0716382
N1,LRP291b,22.1208049,92.0719438
N1,LRP292,22.1151944,92.072416
N1,LRP292a,22.110851833333335,92.0729623
N1,LRP293,22.106509266666666,92.0735086
N1,LRP293a,22.1021667,92.0740549
N1,LRP293b,22.0993052,92.0743604
N1,LRP293c,22.0977497,92.0750271
N1,LRP294,22.097583,92.0752216
N1,LRP294a,22.0942219,92.0798604
N1,LRP295,22.090962633333334,92.0840735
N1,LRP296,22.087703366666666,92.0882866
N1,LRP296a,22.0844441,92.0924997
N1,LRP297,22.0826104,92.0958886
N1,LRP297a,22.079409025,92.09791645
N1,LRP298,22.07620765,92.0999443
N1,LRP298a,22.073006275,92.10197215
N1,LRP298b,22.0698049,92.104
N1,LRP299,22.0686938,92.10525
N1,LRP299a,22.0641667,92.107
N1,LRP299b,22.0638611,92.1070833
N1,LRP299c,22.0605556,92.1078056
N1,LRP300,22.0604722,92.1078611
N1,LRP300a,22.0568611,92.1090833
N1,LRP300b,22.0522778,92.1091111
N1,LRP301,22.0516944,92.1090278
N1,LRP301a,22.048638600000004,92.1082222
N1,LRP301b,22.0449719,92.1078333
N1,LRP301c,22.0443052,92.1073056
N1,LRP302,22.0434441,92.1063056
N1,LRP302a,22.0379163,92.104
N1,LRP303,22.037083,92.1039722
N1,LRP303a,22.0320827,92.1041667
N1,LRP303b,22.028916,92.1035556
N1,LRP304,22.0284438,92.1032778
N1,LRP304a,22.024939283333335,92.10148145
N1,LRP305,22.02143476666667,92.0996851
N1,LRP305a,22.01793025,92.09788875000001
N1,LRP306,22.014425733333333,92.0960924
N1,LRP306a,22.010921216666667,92.09429605
N1,LRP307,22.0074167,92.0924997
N1,LRP307a,22.0039167,92.0904163
N1,LRP307b,21.9999441,92.08802740000002
N1,LRP308,21.999833,92.0879997
N1,LRP308a,21.9951108,92.0873608
N1,LRP308b,21.9950552,92.0872774
N1,LRP308c,21.991388600000004,92.086083
N1,LRP308d,21.9908886,92.0859163
N1,LRP309,21.9907219,92.0858608
N1,LRP309a,21.9893886,92.085333
N1,LRP309b,21.9862219,92.0835274
N1,LRP309c,21.9860552,92.0834441
N1,LRP310,21.982971600000003,92.0817771
N1,LRP310a,21.9811104,92.0800271
N1,LRP310b,21.9810549,92.0799438
N1,LRP310c,21.9798882,92.0778327
N1,LRP310d,21.9789716,92.0747493
N1,LRP311,21.9766753,92.07174026666667
N1,LRP312,21.974379000000003,92.06873123333332
N1,LRP312a,21.9720827,92.0657222
N1,LRP312b,21.967666,92.0635
N1,LRP313,21.9654167,92.0625556
N1,LRP313a,21.9620278,92.0633611
N1,LRP313b,21.9618611,92.0634444
N1,LRP313c,21.9590833,92.0653889
N1,LRP314,21.9578333,92.0665833
N1,LRP314a,21.9569167,92.0673327
N1,LRP314b,21.9516111,92.0678604
N1,LRP314c,21.9514444,92.0678604
N1,LRP315,21.9489441,92.0675271
N1,LRP315a,21.9446663,92.0668049
N1,LRP316,21.940583,92.0643889
N1,LRP316a,21.9354441,92.0623056
N1,LRP316b,21.9333608,92.0614167
N1,LRP317,21.9322216,92.06075
N1,LRP317a,21.931666,92.0603611
N1,LRP317b,21.9296104,92.0592778
N1,LRP318,21.9235827,92.0585
N1,LRP318,21.9235827,92.0585
N1,LRP318a,21.9177216,92.0597778
N1,LRP318b,21.9160833,92.0601389
N1,LRP319,21.9148333,92.0604722
N1,LRP319a,21.9128611,92.0606667
N1,LRP319b,21.9083889,92.0605278
N1,LRP320,21.9059444,92.0609167
N1,LRP320a,21.9031667,92.0611667
N1,LRP321,21.89901392,92.06101114
N1,LRP321a,21.89486114,92.06085558
N1,LRP321b,21.890708359999998,92.06070002
N1,LRP322,21.88655558,92.06054446
N1,LRP322a,21.8824028,92.06038889999999
N1,LRP323,21.87825002,92.06023334
N1,LRP323a,21.874097239999998,92.06007778
N1,LRP324,21.86994446,92.05992222
N1,LRP324a,21.86579168,92.05976666
N1,LRP325,21.8616389,92.0596111
N1,LRP325a,21.8597222,92.0602778
N1,LRP325b,21.857351833333333,92.06050926666666
N1,LRP326,21.85498146666667,92.06074073333333
N1,LRP326a,21.8526111,92.0609722
N1,LRP326b,21.8492684,92.06193516666666
N1,LRP327,21.845925700000002,92.06289813333333
N1,LRP327a,21.842583,92.0638611
N1,LRP327b,21.8399719,92.0651389
N1,LRP328,21.8363052,92.067416
N1,LRP328a,21.8336663,92.0684438
N1,LRP328b,21.8322216,92.0689993
N1,LRP329,21.8280827,92.0712771
N1,LRP329a,21.8256938,92.0723882
N1,LRP329b,21.8252771,92.0725549
N1,LRP329c,21.8208882,92.0741104
N1,LRP330,21.8195271,92.0741382
N1,LRP330a,21.81543005,92.074915975
N1,LRP331,21.811332999999998,92.07569375
N1,LRP331a,21.80723595,92.076471525
N1,LRP331b,21.8031389,92.0772493
N1,LRP331c,21.79981106,92.07760486000001
N1,LRP332,21.79648322,92.07796042000001
N1,LRP333,21.79315538,92.07831598
N1,LRP333a,21.78982754,92.07867154
N1,LRP333b,21.7864997,92.0790271
N1,LRP334,21.7853052,92.079166
N1,LRP334a,21.782749533333334,92.08090686666667
N1,LRP335,21.780193866666664,92.08264773333333
N1,LRP335a,21.7776382,92.0843886
N1,LRP335b,21.7758049,92.0851108
N1,LRP335c,21.7737216,92.0840552
N1,LRP335d,21.7732771,92.0837219
N1,LRP336,21.7713049,92.0818327
N1,LRP336a,21.7711938,92.0816382
N1,LRP336b,21.7693327,92.079416
N1,LRP336c,21.7664722,92.0767771
N1,LRP337,21.7646389,92.075916
N1,LRP337a,21.7596389,92.0764993
N1,LRP338,21.754249925,92.07822854999999
N1,LRP339,21.74886095,92.07995779999999
N1,LRP339a,21.743471975,92.08168705
N1,LRP340,21.738083,92.0834163
N1,LRP340a,21.737638600000004,92.0834719
N1,LRP340b,21.7315827,92.0838052
N1,LRP340c,21.729999300000003,92.083833
N1,LRP340d,21.7296382,92.083833
N1,LRP341,21.72694376666667,92.0835829
N1,LRP341a,21.724249333333333,92.08333280000001
N1,LRP341b,21.7215549,92.0830827
N1,LRP342,21.7204716,92.0822493
N1,LRP342a,21.7169438,92.0824993
N1,LRP343,21.7120833,92.0821104
N1,LRP343a,21.708027800000004,92.0800549
N1,LRP344,21.7040556,92.0788604
N1,LRP344a,21.69908326666667,92.07847615
N1,LRP345,21.694110933333334,92.0780919
N1,LRP346,21.6891386,92.07770765000001
N1,LRP347,21.68416626666667,92.0773234
N1,LRP347a,21.679193933333337,92.07693915
N1,LRP347b,21.674221600000003,92.0765549
N1,LRP347c,21.6704438,92.0762771
N1,LRP348,21.6695549,92.07605490000002
N1,LRP348a,21.666573633333336,92.07573083333334
N1,LRP348b,21.663592366666666,92.07540676666667
N1,LRP349,21.6606111,92.0750827
N1,LRP349a,21.6590556,92.0751382
N1,LRP349b,21.653,92.0751382
N1,LRP350,21.6518056,92.0737771
N1,LRP350a,21.6497219,92.0733049
N1,LRP350b,21.649194100000003,92.0733049
N1,LRP350c,21.649083,92.0733049
N1,LRP350d,21.644198683333336,92.07284193333334
N1,LRP351,21.639314366666667,92.07237896666666
N1,LRP352,21.63443005,92.071916
N1,LRP353,21.629545733333334,92.07145303333334
N1,LRP353a,21.62466141666667,92.07099006666667
N1,LRP354,21.6197771,92.0705271
N1,LRP354a,21.617166,92.0679993
N1,LRP354b,21.6167771,92.0678049
N1,LRP354c,21.6150556,92.0667771
N1,LRP355,21.61225,92.0652222
N1,LRP355a,21.6098333,92.0638056
N1,LRP355b,21.6073056,92.0624167
N1,LRP356,21.6039167,92.0619444
N1,LRP356a,21.6016389,92.0618889
N1,LRP356b,21.5977219,92.0617778
N1,LRP357,21.5951108,92.0611944
N1,LRP357a,21.5926108,92.0612778
N1,LRP357b,21.588583,92.0633056
N1,LRP358,21.5875274,92.0650278
N1,LRP358a,21.586194100000004,92.0650278
N1,LRP358b,21.584833,92.0652222
N1,LRP359,21.5791938,92.0668049
N1,LRP359a,21.5769993,92.0697216
N1,LRP360,21.572314333333335,92.06982343333333
N1,LRP360a,21.567629366666665,92.06992526666667
N1,LRP361,21.5629444,92.0700271
N1,LRP361a,21.5618056,92.0696382
N1,LRP361b,21.5608333,92.0692771
N1,LRP362,21.5555,92.0679716
N1,LRP362a,21.5553056,92.067916
N1,LRP362b,21.552898066666668,92.0676197
N1,LRP362c,21.55049053333333,92.0673234
N1,LRP362d,21.548083,92.0670271
N1,LRP363,21.543138475,92.06654115
N1,LRP364,21.53819395,92.0660552
N1,LRP365,21.533249424999998,92.06556925
N1,LRP365a,21.5283049,92.0650833
N1,LRP365b,21.5264716,92.0651944
N1,LRP365c,21.5234716,92.0656111
N1,LRP365d,21.5233049,92.0656389
N1,LRP365e,21.5220827,92.0658611
N1,LRP366,21.520666,92.0661667
N1,LRP366a,21.5161111,92.068166
N1,LRP366b,21.5126944,92.0698604
N1,LRP367,21.5125556,92.0699438
N1,LRP367a,21.5083889,92.0717493
N1,LRP367b,21.5069722,92.072916
N1,LRP368,21.503601733333333,92.07425860000001
N1,LRP368a,21.500231266666667,92.0756012
N1,LRP369,21.4968608,92.0769438
N1,LRP369a,21.493930250000002,92.0805411
N1,LRP370,21.490999700000003,92.0841384
N1,LRP371,21.48806915,92.0877357
N1,LRP371a,21.484305133333333,92.09040703333334
N1,LRP372,21.480541116666668,92.09307836666666
N1,LRP372a,21.4767771,92.0957497
N1,LRP372b,21.4750549,92.0971663
N1,LRP373,21.4713604,92.0997497
N1,LRP373a,21.4712216,92.0998886
N1,LRP373b,21.4708049,92.1002222
N1,LRP373c,21.466721600000003,92.1025
N1,LRP374,21.462647733333334,92.10191666666667
N1,LRP375,21.45857386666667,92.10133333333334
N1,LRP375a,21.4545,92.10075
N1,LRP375b,21.451277800000003,92.0994441
N1,LRP376,21.4496108,92.0994997
N1,LRP376a,21.4494719,92.0995274
N1,LRP376b,21.443833,92.1014167
N1,LRP376c,21.4421663,92.1008611
N1,LRP376d,21.4417497,92.1006667
N1,LRP377,21.4413608,92.1003611
N1,LRP377a,21.4375552,92.0984997
N1,LRP377b,21.434583,92.0973886
N1,LRP378,21.433444100000003,92.0969997
N1,LRP378a,21.4310271,92.0961941
N1,LRP378b,21.429027100000003,92.0954997
N1,LRP378c,21.4284993,92.0951941
N1,LRP378d,21.4283604,92.0941663
N1,LRP379,21.4281104,92.0914719
N1,LRP379a,21.427916,92.0896108
N1,LRP379b,21.4278882,92.0893886
N1,LRP379c,21.4271104,92.084083
N1,LRP380,21.4269716,92.0821104
N1,LRP380a,21.4267771,92.0804716
N1,LRP380b,21.426471600000003,92.0767771
N1,LRP381,21.4267216,92.0730827
N1,LRP381a,21.427416,92.07072159999998
N1,LRP382,21.4276938,92.0643611
N1,LRP382a,21.4270827,92.0632778
N1,LRP382b,21.4273327,92.0608333
N1,LRP382c,21.4278882,92.0576667
N1,LRP382d,21.4280549,92.0554167
N1,LRP383,21.4280827,92.0551389
N1,LRP383a,21.4280549,92.0529444
N1,LRP383b,21.4274993,92.0484441
N1,LRP383c,21.4275271,92.0483886
N1,LRP384,21.4287771,92.0461941
N1,LRP384a,21.4295549,92.044083
N1,LRP384b,21.4298049,92.0392774
N1,LRP385,21.4296938,92.0368608
N1,LRP385a,21.4289716,92.0348608
N1,LRP385b,21.4294438,92.0316104
N1,LRP385c,21.4300827,92.03047159999998
N1,LRP385d,21.430416,92.0293049
N1,LRP386,21.430166,92.0283604
N1,LRP386a,21.4298882,92.0279716
N1,LRP386b,21.4262493,92.0235827
N1,LRP386c,21.4258604,92.023166
N1,LRP387,21.4258049,92.0232493
N1,LRP387a,21.4225549,92.0274438
N1,LRP387b,21.4220827,92.0278604
N1,LRP388,21.4199716,92.0302493
N1,LRP388a,21.4191104,92.032416
N1,LRP388b,21.4165,92.0353052
N1,LRP388c,21.4156389,92.0367219
N1,LRP389,21.4150556,92.037833
N1,LRP389a,21.413583300000003,92.0393886
N1,LRP389b,21.4120556,92.039583
N1,LRP389c,21.4115,92.0438052
N1,LRP389d,21.4111667,92.0441108
N1,LRP389e,21.4103056,92.0453052
N1,LRP390,21.4101111,92.0458052
N1,LRP390a,21.41025,92.0480552
N1,LRP390b,21.4103333,92.0508333
N1,LRP390c,21.4094167,92.0531944
N1,LRP391,21.4085278,92.054749975
N1,LRP391a,21.407638900000002,92.05630554999999
N1,LRP391b,21.40675,92.057861125
N1,LRP391c,21.4058611,92.0594167
N1,LRP392,21.4040556,92.0619722
N1,LRP392a,21.4039167,92.0628333
N1,LRP392b,21.4008889,92.0658611
N1,LRP392c,21.398694100000004,92.0665556
N1,LRP392d,21.398583,92.0665833
N1,LRP392e,21.3971663,92.0668882
N1,LRP393,21.3969719,92.066916
N1,LRP393a,21.393333,92.068166
N1,LRP393b,21.3891108,92.0686938
N1,LRP393c,21.388944100000003,92.06880490000002
N1,LRP394,21.3885274,92.0692771
N1,LRP394a,21.3873052,92.0697771
N1,LRP394b,21.3858886,92.0704438
N1,LRP394c,21.384583,92.0704993
N1,LRP394d,21.3839441,92.0705827
N1,LRP394e,21.3826938,92.0710271
N1,LRP394f,21.3813049,92.0710827
N1,LRP394g,21.3811104,92.0710827
N1,LRP395,21.3796104,92.0706104
N1,LRP395a,21.3787632,92.070909025
N1,LRP395b,21.377916,92.07120765000002
N1,LRP395c,21.3770688,92.07150627500002
N1,LRP395d,21.3762216,92.07180490000002
N1,LRP395e,21.3752493,92.0727771
N1,LRP395f,21.3747771,92.0734993
N1,LRP395g,21.3745549,92.0739716
N1,LRP395h,21.3742493,92.0755271
N1,LRP396,21.3742493,92.0756938
N1,LRP396a,21.3736938,92.0768327
N1,LRP396b,21.3731938,92.0773327
N1,LRP396c,21.3714993,92.0785549
N1,LRP396d,21.3698327,92.0796104
N1,LRP396e,21.3678882,92.0803327
N1,LRP396f,21.3669438,92.0807771
N1,LRP397,21.3662778,92.0810549
N1,LRP397a,21.3657222,92.0812771
N1,LRP397b,21.3644167,92.081416
N1,LRP397c,21.3615,92.0806382
N1,LRP397d,21.3580833,92.0790271
N1,LRP398,21.35775,92.0790271
N1,LRP398a,21.3571944,92.0791104
N1,LRP398b,21.356333300000003,92.0790827
N1,LRP398c,21.35525,92.0790827
N1,LRP398d,21.3526667,92.0783327
N1,LRP399,21.3490552,92.0784716
N1,LRP399a,21.3463608,92.0790271
N1,LRP399b,21.346138600000003,92.0789993
N1,LRP399c,21.3414997,92.0788327
N1,LRP400,21.3404997,92.0784993
N1,LRP400a,21.338194100000003,92.078916
N1,LRP400b,21.3324716,92.0790827
N1,LRP401,21.3311104,92.0788604
N1,LRP401a,21.3297771,92.0787771
N1,LRP401b,21.3278882,92.0809624
N1,LRP402,21.3259993,92.0831477
N1,LRP402a,21.3241104,92.085333
N1,LRP402b,21.3238049,92.0857219
N1,LRP402c,21.320749300000003,92.0893052
N1,LRP403,21.3187493,92.0916108
N1,LRP403a,21.3179438,92.0921663
N1,LRP403b,21.3177771,92.0922497
N1,LRP403c,21.317666,92.0930274
N1,LRP403d,21.3125,92.096333
N1,LRP403e,21.3121944,92.0966941
N1,LRP404,21.312027800000003,92.0969163
N1,LRP404a,21.3092778,92.09687926666668
N1,LRP404b,21.3065278,92.09684223333333
N1,LRP405,21.3037778,92.0968052
N1,LRP405a,21.298944100000003,92.0976108
N1,LRP405b,21.295638600000004,92.0993886
N1,LRP405c,21.2949997,92.0993886
N1,LRP406,21.291314500000002,92.09976833333333
N1,LRP407,21.287629300000003,92.10014806666666
N1,LRP407a,21.283944100000003,92.1005278
N1,LRP407b,21.2813604,92.1006667
N1,LRP407c,21.282666,92.1006944
N1,LRP407d,21.2790827,92.1019722
N1,LRP408,21.275879,92.10353703333334
N1,LRP409,21.272675300000003,92.10510186666667
N1,LRP409a,21.269471600000003,92.1066667
N1,LRP409b,21.2678604,92.1088333
N1,LRP409c,21.2677493,92.109
N1,LRP409d,21.2646111,92.1134444
N1,LRP410,21.2641111,92.1140833
N1,LRP410a,21.2639722,92.1141944
N1,LRP410b,21.2637222,92.1144722
N1,LRP410c,21.2623611,92.1161667
N1,LRP410d,21.260425933333334,92.11841646666666
N1,LRP411,21.258490766666664,92.12066623333334
N1,LRP411a,21.2565556,92.122916
N1,LRP411b,21.2565,92.1229716
N1,LRP411c,21.2550278,92.1245827
N1,LRP411d,21.2537778,92.1266382
N1,LRP412,21.2521944,92.1286104
N1,LRP412a,21.2521111,92.1287493
N1,LRP412b,21.2504722,92.1307493
N1,LRP412c,21.2504167,92.1307493
N1,LRP412d,21.248083,92.1341108
N1,LRP412e,21.2479997,92.1342219
N1,LRP413,21.2462219,92.1364719
N1,LRP413a,21.2447497,92.1389441
N1,LRP413b,21.242333,92.1413608
N1,LRP413c,21.2422219,92.1415552
N1,LRP414,21.23900516,92.1454775
N1,LRP415,21.235788420000002,92.1493998
N1,LRP416,21.23257168,92.1533221
N1,LRP417,21.22935494,92.1572444
N1,LRP417a,21.2261382,92.1611667
N1,LRP417b,21.2243327,92.1614444
N1,LRP418,21.2198049,92.1618611
N1,LRP418a,21.2165556,92.1626944
N1,LRP418b,21.215277800000003,92.1649722
N1,LRP418c,21.2142778,92.166666
N1,LRP419,21.21375,92.1674438
N1,LRP419a,21.2127222,92.1678882
N1,LRP419b,21.2105833,92.1681382
N1,LRP419c,21.2096944,92.168416
N1,LRP420,21.2056389,92.1703327
N1,LRP420a,21.2011389,92.170416
N1,LRP420b,21.1989997,92.1703604
N1,LRP420c,21.1977219,92.1705549
N1,LRP421,21.196944100000003,92.1707493
N1,LRP421a,21.1965552,92.1708604
N1,LRP421b,21.1925552,92.1697216
N1,LRP421c,21.1923052,92.1695271
N1,LRP421d,21.1906108,92.167916
N1,LRP422,21.1897497,92.166666
N1,LRP422a,21.1866386,92.1638056
N1,LRP422b,21.1859441,92.1610833
N1,LRP422c,21.185833,92.1609167
N1,LRP423,21.1843052,92.1594167
N1,LRP423a,21.178666,92.1574722
N1,LRP424,21.1761938,92.1566111
N1,LRP424a,21.1742771,92.1557222
N1,LRP424b,21.1718327,92.1551389
N1,LRP424c,21.1698049,92.1545833
N1,LRP424d,21.1694993,92.1543056
N1,LRP424e,21.168416,92.1532778
N1,LRP425,21.1677216,92.1527778
N1,LRP425a,21.1673327,92.1524167
N1,LRP425b,21.1652222,92.1521667
N1,LRP425c,21.1649444,92.1521944
N1,LRP425d,21.16325,92.1522222
N1,LRP425e,21.1624722,92.1522778
N1,LRP425f,21.1604167,92.1525
N1,LRP426,21.1595,92.1526111
N1,LRP426a,21.1593056,92.1526111
N1,LRP426b,21.1586667,92.1525
N1,LRP426c,21.1556389,92.1527778
N1,LRP426d,21.1537778,92.1528611
N1,LRP426e,21.1521944,92.1535278
N1,LRP427,21.1507222,92.1545
N1,LRP427a,21.147333,92.1574167
N1,LRP427b,21.1442774,92.1586389
N1,LRP427c,21.1441663,92.1586944
N1,LRP428,21.1435274,92.1589722
N1,LRP428a,21.1414997,92.1599167
N1,LRP428b,21.1410552,92.1602222
N1,LRP428c,21.1381108,92.1648611
N1,LRP429,21.1379719,92.1659167
N1,LRP429a,21.137833,92.1671104
N1,LRP429b,21.1375552,92.1683049
N1,LRP429c,21.1372219,92.1708882
N1,LRP429d,21.1371108,92.1727771
N1,LRP429e,21.1368886,92.173916
N1,LRP429f,21.1367219,92.1741382
N1,LRP430,21.136388600000004,92.1752493
N1,LRP430a,21.1363608,92.1755549
N1,LRP430b,21.1353886,92.1770827
N1,LRP430c,21.133388600000004,92.1806938
N1,LRP430d,21.1333608,92.1808327
N1,LRP430e,21.1329438,92.1824438
N1,LRP431,21.1326938,92.183333
N1,LRP431a,21.1319716,92.1846108
N1,LRP431b,21.1309716,92.1856941
N1,LRP432,21.1269438,92.1902219
N1,LRP432a,21.1268327,92.1902774
N1,LRP432b,21.1242771,92.1918886
N1,LRP432c,21.1239993,92.1919997
N1,LRP432d,21.1229993,92.1926663
N1,LRP432e,21.122166,92.1931941
N1,LRP432f,21.1214993,92.1935552
N1,LRP433,21.1198604,92.1954719
N1,LRP433a,21.1190827,92.1960274
N1,LRP433b,21.1175827,92.1966663
N1,LRP433c,21.1165,92.1969163
N1,LRP433d,21.1161389,92.1969997
N1,LRP433e,21.1158333,92.1971386
N1,LRP433f,21.1151667,92.1975552
N1,LRP433g,21.1146111,92.1979719
N1,LRP434,21.1121111,92.2002778
N1,LRP434a,21.1118611,92.2006389
N1,LRP434b,21.1090556,92.2045278
N1,LRP434c,21.107833300000003,92.2058611
N1,LRP434d,21.107833300000003,92.2069444
N1,LRP435,21.1058333,92.20725
N1,LRP435a,21.1053611,92.2073889
N1,LRP435b,21.1043611,92.2075278
N1,LRP435c,21.1026389,92.2077778
N1,LRP435d,21.1012778,92.2081389
N1,LRP435e,21.0996386,92.2091667
N1,LRP436,21.0975552,92.2105
N1,LRP436a,21.097333,92.2106111
N1,LRP436b,21.0939441,92.2118611
N1,LRP436c,21.0936663,92.2119444
N1,LRP436d,21.0923052,92.2123333
N1,LRP436e,21.090333,92.2129444
N1,LRP437,21.089194100000004,92.2135
N1,LRP437a,21.0864997,92.2151111
N1,LRP437b,21.085944100000003,92.2153889
N1,LRP437c,21.0838608,92.2161111
N1,LRP437d,21.0838608,92.2161111
N1,LRP438,21.0811104,92.2169438
N1,LRP438a,21.0803049,92.2174993
N1,LRP438b,21.0783327,92.2186382
N1,LRP438c,21.077916,92.2189993
N1,LRP438d,21.0765549,92.2209993
N1,LRP438e,21.0745271,92.22205490000002
